step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.05952168628573418,6.927284240722656,0.1736232340335846,0.2767857142857143,2.9169743061065674,R1,low,P11L,42,0.2257488369941711,0.3333333333333333,0.4794397950172424,0.2161265611648559,0.4177244007587433,False,False
0.017212720587849617,2.4616401195526123,0.052087198942899704,0.2857142857142857,3.026087760925293,R1,low,P11L,43,0.165017768740654,0.2162162162162162,0.2394423484802246,0.111679196357727,0.6606460213661194,False,False
0.02207118831574917,2.6138222217559814,0.07752210646867752,0.42857142857142855,3.512366771697998,R1,low,P11L,44,0.2369699478149414,0.09009009009009,0.4102662801742553,0.1652761101722717,0.4918493032455444,False,False
0.08025603741407394,11.132035255432129,0.16273464262485504,0.35714285714285715,2.027693510055542,R1,low,P14L,42,0.135253444314003,0.2432432432432432,0.6479144096374512,0.287176251411438,0.8173085451126099,False,False
0.030977435410022736,4.217306137084961,0.07831747829914093,0.2857142857142857,2.5282106399536133,R1,low,P14L,43,0.244133785367012,0.1261261261261261,0.3720131516456604,0.1974408626556396,0.6672502756118774,False,False
0.021530892699956894,2.6159753799438477,0.10658864676952362,0.8214285714285714,4.950498580932617,R1,low,P14L,44,0.2583184242248535,0.2522522522522522,0.3318883180618286,0.2186813354492187,0.7539554834365845,False,False
0.03562323749065399,5.249137878417969,0.6714274287223816,0.5625,18.848018646240234,R1,low,P17L,42,0.5627155900001526,0.4864864864864865,0.4325727224349975,0.2695838212966919,0.6204431056976318,False,False
0.022891947999596596,2.6611557006835938,0.17306606471538544,0.39285714285714285,7.5601277351379395,R1,low,P17L,43,0.3836748898029327,0.3333333333333333,0.2900258302688598,0.2556569576263428,0.6403353214263916,False,False
0.024086160585284233,3.2122390270233154,0.20320013165473938,0.35714285714285715,8.436385154724121,R1,low,P17L,44,0.3890767395496368,0.0990990990990991,0.3069297075271606,0.1655341386795044,0.8118918538093567,False,False
0.052886996418237686,16.746379852294922,0.5854502320289612,0.6160714285714286,11.069833755493164,R1,low,P19L,42,0.2652509212493896,0.3423423423423423,0.8050398826599121,0.4020713567733764,0.7282463908195496,False,False
