group,clip_id,vae_swapfam,vae_lerp,vae_offchord,pix_swapfam,pix_lerp,dino_swapfam,dino_lerp
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s43,0.30318494700237986,0.16805366800450883,0.7185729,0.23658552527690704,0.17773252534609627,0.10147965418875242,0.31591982435439886
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s42,0.2420847984873859,0.1578442507685011,0.7553999,0.09386442413676363,0.21957050605884948,0.11995051988577955,0.1976188235658379
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s43,0.29344921020536624,0.11571055314768335,0.786846,0.11201043819739334,0.16734229241194762,0.10444964407828367,0.2037467786652943
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s42,0.17836011567866922,0.16364250717292722,0.61089265,0.0895661888569662,0.2700542491958988,0.08708730660713794,0.2919788092817376
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s43,0.1723053388175227,0.14344687990980354,0.5958654,0.09078512623889198,0.2393162787637243,0.11987452004233254,0.21029165348521017
S-GRID:GT,GT__air_bending_1,0.2986624910748388,0.07363454986467777,0.621862,0.21480693164408202,0.09984052419001507,0.1850498352561057,0.10228799854083104
S-GRID:GT,GT__display_transition_1,0.23992273673351644,0.08679546725802244,0.6246677,0.25470226141334507,0.1027144681479613,0.1653206192737572,0.13198769284268466
S-GRID:GT,GT__earth_wave_3,0.37373333347539733,0.14286942070668276,0.69728833,0.26690514952212374,0.14339015159005833,0.25659955111953625,0.0666566442013564
S-GRID:GT,GT__earth_wave_5,0.3171270446937612,0.17276502778057362,0.6862486,0.2710083062684535,0.18164447860522792,0.26953525822285174,0.07698508780337282
S-GRID:GT,GT__firelava_4,0.32987801836843167,0.09761209038482559,0.70382,0.18282582882021195,0.11021020490186065,0.27870013643124264,0.07287713346225172
S-GRID:GT,GT__flame_transition_2,0.1971133216608273,0.09544410909632489,0.58966297,0.08773817793167782,0.229696223450052,0.19559787200277953,0.10435879440054628
S-GRID:GT,GT__flame_transition_3,0.16976001573788638,0.11223762210294924,0.48956606,0.10261574247947454,0.1661213947910003,0.1379320475759654,0.12838595763473643
S-GRID:GT,GT__flying_cam_transition_4,0.3432486927530284,0.12280988002236866,0.7367921,0.2156579775876108,0.2098254381580513,0.21225984743659837,0.11209333785056314
S-GRID:GT,GT__giant_grab_3,0.20947965008320074,0.18584791114518184,0.67744607,0.16134806964776222,0.19204794276552176,0.22419648632921266,0.19645233917291113
S-GRID:GT,GT__giant_grab_5,0.2603701704411853,0.11208345811054841,0.6556075,0.31739424828710705,0.14187700377447623,0.12904616617916004,0.1351635628032004
S-GRID:GT,GT__hero_flight_1,0.29711926529221216,0.09692582947927572,0.69450223,0.18673406506718201,0.1966696459587162,0.30255336812202377,0.11853539680947366
S-GRID:GT,GT__hero_flight_5,0.3000629258256703,0.11900621547290173,0.7005642,0.23035075077953884,0.12940534045701,0.16507918479090922,0.17477464117483016
S-GRID:GT,GT__hero_flight_6,0.24414876252379183,0.14512609043709443,0.6442682,0.22268803319968006,0.12362316311161849,0.171069325471668,0.20128931701766978
S-GRID:GT,GT__melt_transition_2,0.1880296410346086,0.10343941024796785,0.5488847,0.13554908721863962,0.15515003329528257,0.04829108183245614,0.21947748995570762
S-GRID:GT,GT__raven_transition_2,0.3440875768243479,0.13263888732025844,0.7570294,0.2537027584235494,0.05903306334331264,0.22386884962634057,0.11212668036019133
