group,cls,clip_id,gini,offline,DR,d_frames,fit_rmse,lerp_rmse,gap_rel
S-GRID:NULLGEN,display_transition_1,null_v2__display_transition_1__s43,0.772011022969662,0.2879846202153382,0.184337022707226,16.0,0.0267014371506002,0.2719851710685089,0.8265570540400268
S-GRID:NULLGEN,earth_wave_3,null_v2__earth_wave_3__s42,0.8166423179704436,0.3648543359455365,0.1960809107500835,48.0,0.0809002194182733,0.2642939841410819,0.7740116351651443
S-GRID:NULLGEN,earth_wave_3,null_v2__earth_wave_3__s43,0.6563610770050368,0.4645927078349556,0.4790785447142113,48.0,0.1114555807906967,0.254984259166765,0.7697101341581538
S-GRID:NULLGEN,melt_transition_2,null_v2__melt_transition_2__s42,0.8904175550314741,0.115584511270333,0.0418414389839982,12.0,0.0411320796272592,0.2503881657681165,0.7658501926480594
S-GRID:NULLGEN,melt_transition_2,null_v2__melt_transition_2__s43,0.7931855532014032,0.2668866754282684,0.1901107695970884,16.0,0.0698388101905157,0.2266546087198519,0.7684088626196471
S-GRID:NULLGEN,raven_transition_2,null_v2__raven_transition_2__s42,0.8954726777989976,0.1963675347321277,0.2157641319728673,1.0,0.0681321257522793,0.2787729221207436,1.0177133074868774
S-GRID:NULLGEN,raven_transition_2,null_v2__raven_transition_2__s43,0.8138516249316021,0.2794896923497683,0.2692543491089628,1.0,0.1146520805301318,0.323444910112988,1.021275194390793
S-GRID:NULLGEN,air_bending_1,null_v2__air_bending_1__s42,0.9363083791443384,0.0963918355117288,0.0388763559645785,12.0,0.04490164133224,0.25941939112195,1.0862265973432186
S-GRID:NULLGEN,air_bending_1,null_v2__air_bending_1__s43,0.8977270423608252,0.1157864998571055,0.0884712790572349,8.0,0.0246563842015773,0.2896478145096503,1.0853291221025718
S-GRID:NULLGEN,giant_grab_3,null_v2__giant_grab_3__s42,0.6883085618924443,0.511550414759409,0.5423862273039284,80.0,0.0481963023240928,0.1392657889772912,0.3424417024877628
S-GRID:NULLGEN,giant_grab_3,null_v2__giant_grab_3__s43,0.8437107513083597,0.3296547551862892,0.3068929050537214,12.0,0.085576069799465,0.2260872289191305,0.3356617969315445
S-GRID:NULLGEN,water_bending_3,null_v2__water_bending_3__s42,0.8175108713566097,0.243706585605219,0.2261505038713911,12.0,0.0624087708277714,0.2128550456824036,0.7052844039691872
S-GRID:NULLGEN,water_bending_3,null_v2__water_bending_3__s43,0.8907277498698303,0.2537505999448439,0.2526995352861244,3.0,0.0403171357607586,0.2973477991018953,0.7046200224448221
S-GRID:NULLGEN,firelava_4,null_v2__firelava_4__s42,0.8246232355539476,0.2463492876231414,0.2052749815320761,12.0,0.0373784491835142,0.247556404808218,0.960269561026152
S-GRID:NULLGEN,firelava_4,null_v2__firelava_4__s43,0.831262462344049,0.2656943731899708,0.2949568533623329,5.0,0.0827993227491321,0.2168085009354046,0.9600097549107818
S-GRID:NULLGEN,flying_cam_transition_4,null_v2__flying_cam_transition_4__s42,0.819958909567331,0.2028433425881776,0.1850310682394529,12.0,0.0432132223423849,0.248013141081294,1.1264805489708245
S-GRID:NULLGEN,flying_cam_transition_4,null_v2__flying_cam_transition_4__s43,0.6741510921369573,0.2558082594241542,0.301480682257011,24.0,0.0451178346550975,0.1880614925679949,1.1226010463641225
S-GRID:NULLGEN,hero_flight_1,null_v3__hero_flight_1__s42,0.8374080859523954,0.2203317368000866,0.2040862265250053,8.0,0.0295239156507451,0.3151313249104298,0.7453279932075944
S-GRID:NULLGEN,hero_flight_1,null_v3__hero_flight_1__s43,0.821456568317914,0.2791123580812225,0.2573407160539156,5.0,0.0546624151350523,0.2605938024661799,0.7462595206692486
S-GRID:NULLGEN,shadow_smoke_2,null_v3__shadow_smoke_2__s42,0.8660942068201538,0.1393606825972453,0.1147767003727602,12.0,0.0211806229639006,0.2690118962126052,0.8340277490789706
S-GRID:NULLGEN,shadow_smoke_2,null_v3__shadow_smoke_2__s43,0.8909358577240409,0.1506235174485431,0.1112230465417375,8.0,0.0249277839129228,0.3945684537439767,0.8366467726885056
S-GRID:NULLGEN,hero_flight_5,null_v3__hero_flight_5__s42,0.9354889114027696,0.1718802790074166,0.1193495143092295,0.5,0.0317070228682813,0.4767494035178491,0.6802725093721909
S-GRID:NULLGEN,hero_flight_5,null_v3__hero_flight_5__s43,0.8769807829057734,0.2350933853645962,0.1140568209905811,12.0,0.046703474413585,0.4106367280769633,0.6779752176968514
S-GRID:NULLGEN,shadow_smoke_0,null_v3__shadow_smoke_0__s42,0.8481353917228724,0.3990069293382125,0.4251385159697299,32.0,0.1351133986179755,0.3337439380710134,0.556425514351414
S-GRID:NULLGEN,shadow_smoke_0,null_v3__shadow_smoke_0__s43,0.67841462016574,0.5029701179519008,0.479001704504437,32.0,0.1280217407374817,0.2579726264249111,0.5550243728409856
S-GRID:NULLGEN,air_bending_1,null_v3__air_bending_1__s42,0.9363083791443384,0.0963918355117288,0.0388763559645785,12.0,0.04490164133224,0.25941939112195,1.0862265973432186
S-GRID:NULLGEN,air_bending_1,null_v3__air_bending_1__s43,0.8977270423608252,0.1157864998571055,0.0884712790572349,8.0,0.0246563842015773,0.2896478145096503,1.0853291221025718
S-GRID:NULLGEN,display_transition_1,null_v3__display_transition_1__s42,0.8632076598535083,0.2347346990435488,0.1901750178550767,0.5,0.0715596898323486,0.2507162491267007,0.8213604692083479
S-GRID:NULLGEN,display_transition_1,null_v3__display_transition_1__s43,0.772011022969662,0.2879846202153382,0.184337022707226,16.0,0.0267014371506002,0.2719851710685089,0.8265570540400268
S-GRID:NULLGEN,earth_wave_3,null_v3__earth_wave_3__s42,0.8166423179704436,0.3648543359455365,0.1960809107500835,48.0,0.0809002194182733,0.2642939841410819,0.7740116351651443
S-GRID:NULLGEN,earth_wave_3,null_v3__earth_wave_3__s43,0.6563610770050368,0.4645927078349556,0.4790785447142113,48.0,0.1114555807906967,0.254984259166765,0.7697101341581538
S-GRID:NULLGEN,earth_wave_5,null_v3__earth_wave_5__s42,0.8611508658008775,0.2346002250929307,0.1968833245243378,16.0,0.0294112617243684,0.2313591821685624,0.9142339563480149
S-GRID:NULLGEN,earth_wave_5,null_v3__earth_wave_5__s43,0.7952794063213522,0.2486368968939541,0.1506465264596884,32.0,0.0292539278155954,0.2066263327759348,0.9128478792993489
S-GRID:NULLGEN,firelava_4,null_v3__firelava_4__s42,0.8246232355539476,0.2463492876231414,0.2052749815320761,12.0,0.0373784491835142,0.247556404808218,0.960269561026152
S-GRID:NULLGEN,firelava_4,null_v3__firelava_4__s43,0.831262462344049,0.2656943731899708,0.2949568533623329,5.0,0.0827993227491321,0.2168085009354046,0.9600097549107818
S-GRID:NULLGEN,hero_flight_6,null_v3__hero_flight_6__s42,0.66308826940052,0.399648485746805,0.4338955107250366,32.0,0.0857977926665941,0.3030750417267065,0.720943488960833
S-GRID:NULLGEN,hero_flight_6,null_v3__hero_flight_6__s43,0.6983267170374443,0.5401909270348579,0.5696726799151304,16.0,0.1369785184704576,0.3829704859044655,0.7185711261190155
S-GRID:NULLGEN,melt_transition_2,null_v3__melt_transition_2__s42,0.8904175550314741,0.115584511270333,0.0418414389839982,12.0,0.0411320796272592,0.2503881657681165,0.7658501926480594
S-GRID:NULLGEN,melt_transition_2,null_v3__melt_transition_2__s43,0.7931855532014032,0.2668866754282684,0.1901107695970884,16.0,0.0698388101905157,0.2266546087198519,0.7684088626196471
S-GRID:NULLGEN,raven_transition_2,null_v3__raven_transition_2__s42,0.8954726777989976,0.1963675347321277,0.2157641319728673,1.0,0.0681321257522793,0.2787729221207436,1.0177133074868774
S-GRID:NULLGEN,raven_transition_2,null_v3__raven_transition_2__s43,0.8138516249316021,0.2794896923497683,0.2692543491089628,1.0,0.1146520805301318,0.323444910112988,1.021275194390793
S-GRID:NULLGEN,water_bending_3,null_v3__water_bending_3__s42,0.8175108713566097,0.243706585605219,0.2261505038713911,12.0,0.0624087708277714,0.2128550456824036,0.7052844039691872
S-GRID:NULLGEN,water_bending_3,null_v3__water_bending_3__s43,0.8907277498698303,0.2537505999448439,0.2526995352861244,3.0,0.0403171357607586,0.2973477991018953,0.7046200224448221
S-GRID:NULLGEN,flame_transition_2,null_v3__flame_transition_2__s42,0.9065110311639508,0.4808071483761328,0.1886572069661961,1.0,0.0639604049913686,0.3238194282487812,0.5855747204241915
S-GRID:NULLGEN,flame_transition_2,null_v3__flame_transition_2__s43,0.9368830417062044,0.2741438202168306,0.2804278826015532,0.5,0.0766065905434356,0.2512299473186708,0.5833140456410535
S-GRID:NULLGEN,flame_transition_3,null_v3__flame_transition_3__s42,0.9596500309971048,0.2277595759043015,0.1594257115887716,1.0,0.0845052110765036,0.3130664886303573,0.7082046673289668
S-GRID:NULLGEN,flame_transition_3,null_v3__flame_transition_3__s43,0.9041217571661008,0.2163334096552915,0.2361001407931635,8.0,0.0379271326182828,0.3663273177252306,0.7072719115678302
S-GRID:NULLGEN,giant_grab_5,null_v3__giant_grab_5__s42,0.6484181129324142,0.4368176536792776,0.3931846311275027,64.0,0.0598551535827526,0.1993940245183391,0.4931261340649688
S-GRID:NULLGEN,giant_grab_5,null_v3__giant_grab_5__s43,0.685462323685456,0.4315963910432856,0.5174352070890768,80.0,0.0785010719085856,0.0904294602600774,0.492437225660956
S-GRID:NULLGEN,shadow_smoke_7,null_v3__shadow_smoke_7__s42,0.8830737517861325,0.3343447025933744,0.3814496983581878,8.0,0.0480773069553361,0.4237921201778136,0.9211660350040908
S-GRID:NULLGEN,shadow_smoke_7,null_v3__shadow_smoke_7__s43,0.8860169127758477,0.247587305300032,0.1043083995082016,32.0,0.09416367114244,0.3403640360067715,0.9218709383493096
S-GRID:NULLGEN,giant_grab_3,null_v3__giant_grab_3__s42,0.6883085618924443,0.511550414759409,0.5423862273039284,80.0,0.0481963023240928,0.1392657889772912,0.3424417024877628
S-GRID:NULLGEN,giant_grab_3,null_v3__giant_grab_3__s43,0.8437107513083597,0.3296547551862892,0.3068929050537214,12.0,0.085576069799465,0.2260872289191305,0.3356617969315445
S-GRID:NULLGEN,flying_cam_transition_4,null_v3__flying_cam_transition_4__s42,0.819958909567331,0.2028433425881776,0.1850310682394529,12.0,0.0432132223423849,0.248013141081294,1.1264805489708245
S-GRID:NULLGEN,flying_cam_transition_4,null_v3__flying_cam_transition_4__s43,0.6741510921369573,0.2558082594241542,0.301480682257011,24.0,0.0451178346550975,0.1880614925679949,1.1226010463641225
S-GRID-F:NULLGEN,davis_bear_elephant,gridF_v2__davis_bear_elephant__s42,0.713773541722865,0.3600453246521204,0.3580963908074443,8.0,0.0992898552405401,0.2404385560287961,0.725959513994264
S-GRID-F:NULLGEN,davis_bear_elephant,gridF_v2__davis_bear_elephant__s43,0.7521055746580698,0.3899581999410008,0.4860294486940294,32.0,0.1230723888763527,0.2189278322809946,0.7294686500937881
S-GRID-F:NULLGEN,davis_tennis_snowboard,gridF_v2__davis_tennis_snowboard__s42,0.6006272767668339,0.7953235187773965,0.6332764906765183,104.0,0.0911039660422552,0.1234264350191849,0.6444661632362857
S-GRID-F:NULLGEN,davis_tennis_snowboard,gridF_v2__davis_tennis_snowboard__s43,0.5908578264846003,0.729833252609886,0.7263092074434772,104.0,0.1119714173676375,0.115012645714702,0.648321284635578
S-GRID-F:NULLGEN,davis_blackswan_rhino,gridF_v2__davis_blackswan_rhino__s42,0.6399356284720974,0.579565756330206,0.7154628968851268,104.0,0.1586369561135645,0.1606684097395327,0.5437623455383693
S-GRID-F:NULLGEN,davis_blackswan_rhino,gridF_v2__davis_blackswan_rhino__s43,0.6358756962824685,0.5702200698775568,0.6641307000402022,104.0,0.0930568093171748,0.0962460620852704,0.5462719025055792
S-GRID-F:NULLGEN,davis_bear_elephant,gridF_v3__davis_bear_elephant__s42,0.713773541722865,0.3600453246521204,0.3580963908074443,8.0,0.0992898552405401,0.2404385560287961,0.725959513994264
S-GRID-F:NULLGEN,davis_bear_elephant,gridF_v3__davis_bear_elephant__s43,0.7521055746580698,0.3899581999410008,0.4860294486940294,32.0,0.1230723888763527,0.2189278322809946,0.7294686500937881
S-GRID-F:NULLGEN,davis_tennis_snowboard,gridF_v3__davis_tennis_snowboard__s42,0.6006272767668339,0.7953235187773965,0.6332764906765183,104.0,0.0911039660422552,0.1234264350191849,0.6444661632362857
S-GRID-F:NULLGEN,davis_tennis_snowboard,gridF_v3__davis_tennis_snowboard__s43,0.5908578264846003,0.729833252609886,0.7263092074434772,104.0,0.1119714173676375,0.115012645714702,0.648321284635578
S-GRID-F:NULLGEN,hvpair.humanvid_10042758.humanvid_7537430,gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s42,0.9453435689914242,0.1238655138055703,0.1213747911760174,0.5,0.0116716148540135,0.3019674136362394,0.6260457752070783
S-GRID-F:NULLGEN,hvpair.humanvid_10042758.humanvid_7537430,gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s43,0.8954534699875991,0.1125268932475572,0.0721427496827187,8.0,0.0213378543470411,0.3242984729088772,0.6268450222918673
S-GRID-F:NULLGEN,hvpair.humanvid_12405668.humanvid_7539020,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s42,0.7008412141680367,0.3543547812263737,0.3120943516905585,48.0,0.0580633469305186,0.1500907288884305,0.7183159931797333
S-GRID-F:NULLGEN,hvpair.humanvid_12405668.humanvid_7539020,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s43,0.7312901045352616,0.4394350439015193,0.4820047070138261,64.0,0.1295129467895379,0.1569187021981011,0.7206743034246292
S-GRID-F:NULLGEN,hvpair.humanvid_2402374.humanvid_7663067,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s42,0.8926809039365269,0.1755469895262963,0.1527568376425923,0.5,0.0307191019923721,0.2647189579172193,0.9322138136952944
S-GRID-F:NULLGEN,hvpair.humanvid_2402374.humanvid_7663067,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s43,0.8948450843080711,0.0903464934596952,0.0935569213658013,0.5,0.0120894366253582,0.5029371228835846,0.9360701978145524
S-GRID-F:NULLGEN,hvpair.humanvid_3795426.humanvid_7670221,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s42,0.9576421500919404,0.0402332058520887,0.0278462244003365,0.5,0.0148954648336306,0.494082391156277,0.9038173351603476
S-GRID-F:NULLGEN,hvpair.humanvid_3795426.humanvid_7670221,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s43,0.9586080438532358,0.0844975427381367,0.0372107192130445,0.5,0.0157903396494222,0.4945352280585751,0.9038802460248968
S-GRID-F:NULLGEN,hvpair.humanvid_4058810.humanvid_7682587,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s42,0.9130170116470064,0.0996395249313465,0.0397674482866087,5.0,0.0229621843928732,0.2617495080035293,1.3641951146436944
S-GRID-F:NULLGEN,hvpair.humanvid_4058810.humanvid_7682587,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s43,0.9051195402183614,0.1075609609310015,0.106520077632239,5.0,0.021991022301948,0.331549630823029,1.3665897208443971
S-GRID-F:NULLGEN,hvpair.humanvid_4076737.humanvid_7707744,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s42,0.8923008480043861,0.2640599950781321,0.2875976129723217,0.5,0.0467828364224427,0.4542795800586563,0.8458278428996991
S-GRID-F:NULLGEN,hvpair.humanvid_4076737.humanvid_7707744,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s43,0.8618359269833122,0.2995840950367091,0.2739510691241361,8.0,0.0596918762179543,0.4237723243465563,0.8495699167676382
S-GRID-F:NULLGEN,hvpair.humanvid_4223661.humanvid_7772314,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s42,0.9607304921630748,0.067305751565661,0.0491116648633639,1.0,0.028592833745917,0.369561803431553,0.6593636647411086
S-GRID-F:NULLGEN,hvpair.humanvid_4223661.humanvid_7772314,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s43,0.8799978615417361,0.1050631635744604,0.0579967338282311,16.0,0.0142611223762132,0.3352309650937461,0.6581364396338171
S-GRID-F:NULLGEN,hvpair.humanvid_4325522.humanvid_7776745,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s42,0.8379986371798307,0.123950013332965,0.0641588828048192,24.0,0.0428827164806737,0.227394245445522,0.942290741634174
S-GRID-F:NULLGEN,hvpair.humanvid_4325522.humanvid_7776745,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s43,0.8766705571438258,0.2083891181881232,0.1260553882528315,32.0,0.074504234519511,0.2355999473702845,0.9446984909765308
S-GRID-F:NULLGEN,davis_blackswan_rhino,gridF_v3__davis_blackswan_rhino__s42,0.6399356284720974,0.579565756330206,0.7154628968851268,104.0,0.1586369561135645,0.1606684097395327,0.5437623455383693
S-GRID-F:NULLGEN,davis_blackswan_rhino,gridF_v3__davis_blackswan_rhino__s43,0.6358756962824685,0.5702200698775568,0.6641307000402022,104.0,0.0930568093171748,0.0962460620852704,0.5462719025055792
S-GRID-F:NULLGEN,hvpair.humanvid_4457812.humanvid_7864986,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s42,0.8290641713030074,0.187227867461952,0.1373993921528525,12.0,0.0412808937391365,0.2406447535771148,1.044910865585061
S-GRID-F:NULLGEN,hvpair.humanvid_4457812.humanvid_7864986,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s43,0.823876724708926,0.2542762498543889,0.2413636010683719,1.0,0.0834161841631233,0.2469805222656007,1.0433700442937175
S-GRID-F:NULLGEN,hvpair.humanvid_4650062.humanvid_7884019,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s42,0.894232171277388,0.2229497849454925,0.10374834560502,8.0,0.0416278136836779,0.2533812650738814,0.708257311687992
S-GRID-F:NULLGEN,hvpair.humanvid_4650062.humanvid_7884019,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s43,0.7478838275206199,0.4370194912547968,0.4563842016211226,80.0,0.1466872536146409,0.1820080416697397,0.7087052329440036
S-GRID-F:NULLGEN,hvpair.humanvid_4734626.humanvid_7957231,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s42,0.8853869838518624,0.4597900505569703,0.610091424354345,48.0,0.1541352554299204,0.2601372140967962,0.8659554113996116
S-GRID-F:NULLGEN,hvpair.humanvid_4734626.humanvid_7957231,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s43,0.6669531124981134,0.4717362958701748,0.5669344398411829,104.0,0.1680663971476018,0.1809429584626102,0.862245676386001
S-GRID-F:NULLGEN,hvpair.humanvid_4873451.humanvid_7969628,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s42,0.7919065240321093,0.2570237600971433,0.2886875107688373,3.0,0.0888948433021056,0.2233471228211041,0.6878082023144281
S-GRID-F:NULLGEN,hvpair.humanvid_4873451.humanvid_7969628,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s43,0.7115559157215763,0.3159898114909239,0.3755558785485533,32.0,0.089094043280489,0.1676863165150812,0.6859468551211515
S-GRID-F:NULLGEN,hvpair.humanvid_5124224.humanvid_7970355,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s42,0.8989914417187872,0.2312155900502938,0.2336729509797901,0.5,0.0553513165495978,0.2727265994873418,0.5960089082033292
S-GRID-F:NULLGEN,hvpair.humanvid_5124224.humanvid_7970355,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s43,0.9357641567634624,0.1979648064799303,0.1629933807323865,0.5,0.084921873868205,0.2420005533668983,0.5974479714961995
S-PROBE:R3:high,wireframe_7,probe_r3__P01H__s42,0.8110093701482759,0.192936360291412,0.1807893282150895,16.0,0.0196743951894884,0.3108872773189726,0.8643688699395224
S-PROBE:R3:high,wireframe_7,probe_r3__P01H__s43,0.813800085617868,0.3687840054734754,0.4187461807047248,16.0,0.1176013282967948,0.3728250567040448,0.849950560951017
S-PROBE:R3:high,wireframe_7,probe_r3__P01H__s44,0.8145270167517265,0.2732897700363317,0.2263355731839915,16.0,0.0538251373275145,0.3335616902264764,0.9151153612356412
S-PROBE:R3:high,super_fast_run_10,probe_r3__P02H__s42,0.8794394809947652,0.2628796049195837,0.29835991509428,0.5,0.0781024843540079,0.3538811905664257,0.8835346456629026
S-PROBE:R3:high,super_fast_run_10,probe_r3__P02H__s43,0.8895965371441155,0.3219930149228964,0.3560278708986757,12.0,0.0725735901279423,0.3912768212555647,0.8480971478177779
S-PROBE:R3:high,super_fast_run_10,probe_r3__P02H__s44,0.8383784681243698,0.3072372531524622,0.3273761660294719,24.0,0.0610553723422109,0.3173871811350595,0.8089799743164656
S-PROBE:R3:high,portal_1,probe_r3__P03H__s42,0.8830088975184549,0.2437780563900614,0.290109195297587,5.0,0.0435354755906153,0.3135070193340247,0.9606639262540532
S-PROBE:R3:high,portal_1,probe_r3__P03H__s43,0.8329172484860647,0.1570632136314942,0.0630776584408933,12.0,0.0457551344212216,0.2658630821693253,0.9432390843502024
S-PROBE:R3:high,portal_1,probe_r3__P03H__s44,0.7914536108813652,0.1663444925510641,0.1140341686610923,24.0,0.0477808957150705,0.2127526035994417,0.9465471162321442
S-PROBE:R3:high,portal_10,probe_r3__P04H__s42,0.7134271011272062,0.3686392449597007,0.4014198743604641,16.0,0.1125042432159203,0.25226617634715,0.9929388281246276
S-PROBE:R3:high,portal_10,probe_r3__P04H__s43,0.6703907696133016,0.4925534536870289,0.5536975848122121,16.0,0.2090336572797095,0.3290154306024303,0.9058797408541088
S-PROBE:R3:high,portal_10,probe_r3__P04H__s44,0.522704634932573,0.7189495542171269,0.7514805795486428,104.0,0.1481888282063181,0.1481888282063181,0.9513955659175748
S-PROBE:R3:high,explosion_1,probe_r3__P05H__s42,0.6226417311809271,0.2014661782023703,0.2135648120909833,48.0,0.0375856208518882,0.2271742112064051,1.026697948244415
S-PROBE:R3:high,explosion_1,probe_r3__P05H__s43,0.948820244431217,0.1478798248495258,0.0511669206874353,8.0,0.0652333238409308,0.3609330797456475,1.0442242003058746
S-PROBE:R3:high,explosion_1,probe_r3__P05H__s44,0.8884223216087184,0.2654647893847097,0.1247201121392862,8.0,0.0429824977199581,0.3473013036910838,1.0497446292099368
S-PROBE:R3:high,explosion_0,probe_r3__P06H__s42,0.9377990441888092,0.1036571217729283,0.1084529023983249,1.0,0.0162300381546505,0.4968380359579462,0.8330873637260306
S-PROBE:R3:high,explosion_0,probe_r3__P06H__s43,0.8705085190886084,0.1928025945007914,0.1392521069277139,8.0,0.0311282018365794,0.3428941171815959,0.8834310635416
S-PROBE:R3:high,explosion_0,probe_r3__P06H__s44,0.8595681116028604,0.1819657296984117,0.1476177775447703,16.0,0.0402392385662825,0.4168870290763395,0.8389511855024899
S-PROBE:R3:high,plasma_explosion_2,probe_r3__P07H__s42,0.797472164406323,0.2472392450582203,0.2786830225177602,12.0,0.0614819754961378,0.2608336726571638,0.7564298104397088
S-PROBE:R3:high,plasma_explosion_2,probe_r3__P07H__s43,0.7986200093417855,0.2153370399647959,0.2029991675459193,16.0,0.044376997714102,0.326563522437351,0.8776681950818683
S-PROBE:R3:high,plasma_explosion_2,probe_r3__P07H__s44,0.7977311735348229,0.3563522470936971,0.3347659863400042,12.0,0.061036766568691,0.3295264788934512,0.7586106354681807
S-PROBE:R3:high,point_cloud_1,probe_r3__P08H__s42,0.8921836185769021,0.3314261216143354,0.3066681130622679,24.0,0.0979397704976201,0.4182951644161469,0.9529097208414254
S-PROBE:R3:high,point_cloud_1,probe_r3__P08H__s43,0.8902708795973164,0.2592460625303779,0.1586435140742345,32.0,0.0859743425729581,0.3576207836353213,0.9611978752637412
S-PROBE:R3:high,point_cloud_1,probe_r3__P08H__s44,0.9005662342862888,0.2030459590437206,0.057861434456384,8.0,0.0405633092904556,0.3039940890150323,0.9482852850417312
S-PROBE:R3:high,point_cloud_0,probe_r3__P09H__s42,0.9720217485818794,0.0792332437063223,0.0495194563921697,2.0,0.0648633478700258,0.543498394111351,0.7780447333795399
S-PROBE:R3:high,point_cloud_0,probe_r3__P09H__s43,0.8456740586212641,0.2827363600016111,0.261363097527391,8.0,0.0983803332954844,0.2456891341849418,0.742113780863444
S-PROBE:R3:high,point_cloud_0,probe_r3__P09H__s44,0.8599881784274273,0.1797577335976677,0.0636439075307065,32.0,0.0732401087711249,0.4094811500049884,0.8616014332643167
S-PROBE:R3:high,monstrosity_0,probe_r3__P10H__s42,0.5005772083787645,0.2473256310468999,0.2152271570630683,48.0,0.0331867730193978,0.2366019233501466,0.452422181765798
S-PROBE:R3:high,monstrosity_0,probe_r3__P10H__s43,0.4332597882272926,0.3616890280495774,0.3789269738448322,64.0,0.0424652921266965,0.1544893092886361,0.5832574380922937
S-PROBE:R3:high,monstrosity_0,probe_r3__P10H__s44,0.6821607602075273,0.3671611006173763,0.4172025091228425,24.0,0.0691318047219872,0.2032560242160816,0.7413484567897591
S-PROBE:R3:high,water_element_3,probe_r3__P11H__s42,0.9275771136865149,0.1167639326484573,0.1313956537971652,0.5,0.0157253437834517,0.4206070802569591,1.1306667306170473
S-PROBE:R3:high,water_element_3,probe_r3__P11H__s43,0.7291563527741407,0.1852297725576855,0.1683604495424807,32.0,0.0208137960023215,0.2828041481270123,1.0953071983983462
S-PROBE:R3:high,water_element_3,probe_r3__P11H__s44,0.8698977639393375,0.1155368037398869,0.0920478955087992,8.0,0.0216596972508167,0.3015257401003048,1.0086915152691387
S-PROBE:R3:high,water_element_4,probe_r3__P12H__s42,0.6931329557737269,0.1909562888919489,0.1684633915955436,32.0,0.0306072810355212,0.1930487728795606,0.8777290652113147
S-PROBE:R3:high,water_element_4,probe_r3__P12H__s43,0.8398839666931481,0.3738481929241513,0.446287021344412,3.0,0.1163173913211035,0.2324750154130179,0.8347969913985358
S-PROBE:R3:high,water_element_4,probe_r3__P12H__s44,0.8774852196745482,0.1993220295159244,0.1820092418719035,5.0,0.0349308055508696,0.2508299985428963,0.8220897389247931
S-PROBE:R3:high,northern_lights_0,probe_r3__P13H__s42,0.5523545273481039,0.317610019470994,0.2760168371880262,48.0,0.0275096000435049,0.2549660442399024,0.9377204303606288
S-PROBE:R3:high,northern_lights_0,probe_r3__P13H__s43,0.7489361769034315,0.3982432685179191,0.4002458388880456,16.0,0.0594499307226136,0.2457719336182602,0.9309095698862412
S-PROBE:R3:high,northern_lights_0,probe_r3__P13H__s44,0.8507381452325751,0.2828620353285201,0.2756332950739915,8.0,0.0352300132390534,0.3905032200288242,0.9846588433452694
S-PROBE:R3:high,fire_element_2,probe_r3__P14H__s42,0.90373616774296,0.1094278180350169,0.0982384981740103,5.0,0.0294708591501109,0.3377494455359165,0.9337228288779136
S-PROBE:R3:high,fire_element_2,probe_r3__P14H__s43,0.8683180034210618,0.2429846347176927,0.2617445712324499,8.0,0.0482277938640114,0.3144961482635167,0.8184340818835815
S-PROBE:R3:high,fire_element_2,probe_r3__P14H__s44,0.8201515643428849,0.1718747635959094,0.0577565617275791,5.0,0.0352573238177736,0.3770611970851021,0.9845021976880088
S-PROBE:R3:high,fire_element_3,probe_r3__P15H__s42,0.832807854708733,0.2052468511145487,0.2207328553498538,8.0,0.0321980862173904,0.3265938905998776,0.9735817400273126
S-PROBE:R3:high,fire_element_3,probe_r3__P15H__s43,0.8500774687263783,0.2903485857699343,0.3118090648550319,12.0,0.0708278968283262,0.2568008633064215,0.9526168527549282
S-PROBE:R3:high,fire_element_3,probe_r3__P15H__s44,0.8478712929044641,0.2484657747151488,0.2802724091811979,3.0,0.0609384773671903,0.2289627479908261,0.9043282169617723
S-PROBE:R3:high,color_rain_2,probe_r3__P16H__s42,0.8671455122293965,0.0761916540375829,0.0230193750326747,12.0,0.018526653089426,0.293266232473062,1.1666662100138852
